journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_postalcode,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_postalcode,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
5020852,483395bf-521c-4546-ac12-e51e727a05bb,2021-11-02T07:40:00+01:00,2021-11-02,07:40:00,-1.61,48.11,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-0.85,48.07,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,B,61510,61,OUI
5045392,3334e68e-53e6-4173-be9c-e0b9a7e799fb,2021-11-02T07:50:00+01:00,2021-11-02,07:50:00,-1.66,48.10,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-2.06,48.61,35093,35800,35,Dinard (35),,France,1,C,74424,59,OUI
5045195,cb9d9ef8-6bec-4b5c-b7e9-95cad06e73fb,2021-11-02T07:50:00+01:00,2021-11-02,07:50:00,-1.69,48.13,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-02T08:40:00+01:00,2021-11-02,08:40:00,-1.98,48.62,35288,35400,35,Saint-Malo (35),Saint-Malo Agglomeration,France,1,B,62637,45,OUI
5045300,2d6af69d-b5b5-48d3-b2b4-14af5b693a65,2021-11-02T07:50:00+01:00,2021-11-02,07:50:00,-1.74,48.01,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-11-02T08:20:00+01:00,2021-11-02,08:20:00,-1.62,48.13,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,1,B,19857,21,OUI
5044864,c0c7c540-ef44-4173-b063-590418d3809e,2021-11-02T07:50:00+01:00,2021-11-02,07:50:00,-1.64,48.10,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T08:40:00+01:00,2021-11-02,08:40:00,-0.83,48.06,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,B,63769,51,OUI
5045349,6256f6a2-c729-4c7b-bc83-d23d0fb8e03f,2021-11-02T07:50:00+01:00,2021-11-02,07:50:00,-1.61,48.10,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T08:40:00+01:00,2021-11-02,08:40:00,-0.83,48.06,53201,53940,53,Saint-Berthevin (53),Communaute D'Agglomeration De Laval,France,1,C,61187,47,OUI
5045383,70bd4f36-49f3-497a-852e-8978e0146bd8,2021-11-02T08:00:00+01:00,2021-11-02,08:00:00,-1.69,48.13,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-1.98,48.62,35288,35400,35,Saint-Malo (35),Saint-Malo Agglomeration,France,1,B,62585,46,OUI
5045389,ee66b7e6-7064-4116-801e-97bf4d3497ab,2021-11-02T08:00:00+01:00,2021-11-02,08:00:00,-1.62,48.14,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T08:40:00+01:00,2021-11-02,08:40:00,-1.19,48.33,35137,35133,35,Javené (35),Fougeres Agglomeration,France,1,B,44228,32,OUI
5045459,2fe5f9d3-1ea1-4b75-ac9a-e00842e5d5e6,2021-11-02T08:00:00+01:00,2021-11-02,08:00:00,-1.64,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T08:30:00+01:00,2021-11-02,08:30:00,-1.40,48.26,35253,35140,35,Saint-Aubin-du-Cormier (35),,France,1,C,26735,22,OUI
5045495,268987bd-eb28-4cbb-b39a-602b8d33faef,2021-11-02T08:00:00+01:00,2021-11-02,08:00:00,-1.69,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-2.00,48.64,35288,35400,35,Saint-Malo (35),Saint-Malo Agglomeration,France,1,C,63135,46,OUI
5045030,3334e68e-53e6-4173-be9c-e0b9a7e799fb,2021-11-02T08:00:00+01:00,2021-11-02,08:00:00,-1.69,48.13,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-1.98,48.62,35288,35400,35,Saint-Malo (35),Saint-Malo Agglomeration,France,1,B,62742,45,OUI
5044987,a6a99135-f880-4ab7-b00b-e008ba959153,2021-11-02T08:10:00+01:00,2021-11-02,08:10:00,-1.68,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T08:30:00+01:00,2021-11-02,08:30:00,-1.80,48.28,35317,35630,35,Saint-Symphorien (35),,France,1,C,20734,17,OUI
5020891,8ced82f3-e673-49f9-8912-dd449b809e10,2021-11-02T08:10:00+01:00,2021-11-02,08:10:00,-1.65,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-1.26,48.07,35338,35370,35,Torcé (35),Vitre Communaute,France,1,C,33234,40,OUI
5044899,42a19b6a-352c-4689-9ae3-d7ab94fd62a2,2021-11-02T08:20:00+01:00,2021-11-02,08:20:00,-1.79,48.09,35240,35650,35,Le Rheu (35),Rennes Metropole,France,2021-11-02T08:30:00+01:00,2021-11-02,08:30:00,-1.69,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,1,C,12159,13,NON
5044991,01d5bf5a-91d3-47d4-bc34-6d44c1150344,2021-11-02T08:20:00+01:00,2021-11-02,08:20:00,-1.75,48.02,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-11-02T08:30:00+01:00,2021-11-02,08:30:00,-1.74,48.04,35047,35170,35,Bruz (35),Rennes Metropole,France,1,C,2802,4,OUI
5020864,00c15e4c-3463-4280-a9e7-43a8a469eeb3,2021-11-02T08:20:00+01:00,2021-11-02,08:20:00,-1.65,48.04,35206,35230,35,Noyal-Châtillon-sur-Seiche (35),Rennes Metropole,France,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-1.69,48.14,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,1,C,19535,24,OUI
5045635,6e5bb013-0736-4d6e-85b5-d366837cd4d3,2021-11-02T08:20:00+01:00,2021-11-02,08:20:00,-1.70,48.01,35363,35131,35,Pont-Péan (35),Rennes Metropole,France,2021-11-02T09:30:00+01:00,2021-11-02,09:30:00,-1.62,47.22,44162,44800,44,Saint-Herblain (44),Nantes Metropole,France,1,C,95253,69,OUI
5045808,488bee22-85dd-41ca-9556-961dc0eff025,2021-11-02T08:30:00+01:00,2021-11-02,08:30:00,-1.57,48.16,35334,35235,35,Thorigné-Fouillard (35),Rennes Metropole,France,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-1.69,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,1,B,10691,12,OUI
5045782,93db2357-c0e3-4fd9-8055-452b16cf3f97,2021-11-02T08:40:00+01:00,2021-11-02,08:40:00,-1.70,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-1.62,48.13,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,1,B,8568,11,NON
5021030,2295e889-d389-4a73-b84e-6d1f3fce8685,2021-11-02T08:40:00+01:00,2021-11-02,08:40:00,-1.65,48.10,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T09:10:00+01:00,2021-11-02,09:10:00,-1.26,48.07,35338,35370,35,Torcé (35),Vitre Communaute,France,1,C,31671,36,OUI
5045843,b811755e-3288-4343-96e3-7fbc6029a5e4,2021-11-02T08:50:00+01:00,2021-11-02,08:50:00,-1.68,48.11,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T09:40:00+01:00,2021-11-02,09:40:00,-2.06,47.67,35236,35600,35,Redon (35),Redon Agglomération,France,1,B,62493,52,OUI
5046195,4846d354-bfc8-41cc-a195-635e9f51fad6,2021-11-02T11:30:00+01:00,2021-11-02,11:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T12:40:00+01:00,2021-11-02,12:40:00,-2.51,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,81934,61,OUI
5046197,4846d354-bfc8-41cc-a195-635e9f51fad6,2021-11-02T11:30:00+01:00,2021-11-02,11:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T12:30:00+01:00,2021-11-02,12:30:00,-2.53,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,83506,61,OUI
5046205,4846d354-bfc8-41cc-a195-635e9f51fad6,2021-11-02T11:30:00+01:00,2021-11-02,11:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T12:30:00+01:00,2021-11-02,12:30:00,-2.53,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,83506,61,OUI
5022701,8bb35aa2-38b5-4314-93e5-9a3edd64f7f5,2021-11-02T16:40:00+01:00,2021-11-02,16:40:00,-1.69,48.14,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-02T17:00:00+01:00,2021-11-02,17:00:00,-1.83,48.07,35196,35310,35,Mordelles (35),Rennes Metropole,France,1,C,16494,23,OUI
5047292,6c79fdb9-e63d-4cf4-8ba7-a104748e5db6,2021-11-02T16:50:00+01:00,2021-11-02,16:50:00,-1.62,48.13,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.99,48.64,35288,35400,35,Saint-Malo (35),Saint-Malo Agglomeration,France,1,C,71226,54,OUI
5047442,8a8a7190-3735-445b-a8fe-2e25a9b652e6,2021-11-02T16:50:00+01:00,2021-11-02,16:50:00,-1.64,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T17:40:00+01:00,2021-11-02,17:40:00,-1.16,47.74,49248,49420,49,Ombrée d'Anjou (49),,France,1,C,58675,48,OUI
5047060,8ad8fb40-ad69-49ce-b4ad-916fcd822411,2021-11-02T17:00:00+01:00,2021-11-02,17:00:00,-1.68,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-02T17:20:00+01:00,2021-11-02,17:20:00,-1.48,48.10,35039,35530,35,Brécé (35),Rennes Metropole,France,1,C,22069,20,OUI
5047147,090722a7-f65b-46c8-a18a-a1f24a038378,2021-11-02T17:00:00+01:00,2021-11-02,17:00:00,-1.73,48.05,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.19,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,61155,48,OUI
5047264,278113c6-5105-4843-a8cf-0360ef3f5a0f,2021-11-02T17:00:00+01:00,2021-11-02,17:00:00,-1.64,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T17:20:00+01:00,2021-11-02,17:20:00,-1.41,48.10,35068,35220,35,Châteaubourg (35),Vitre Communaute,France,1,C,19367,17,OUI
5047367,090722a7-f65b-46c8-a18a-a1f24a038378,2021-11-02T17:00:00+01:00,2021-11-02,17:00:00,-1.73,48.05,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.19,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,B,61155,48,OUI
5047415,090722a7-f65b-46c8-a18a-a1f24a038378,2021-11-02T17:00:00+01:00,2021-11-02,17:00:00,-1.73,48.05,35047,35170,35,Bruz (35),Rennes Metropole,France,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.19,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,61155,48,OUI
5047421,efe1f9d3-d9f4-44ff-a8c5-4993c70b9dfa,2021-11-02T17:00:00+01:00,2021-11-02,17:00:00,-1.62,48.13,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T17:20:00+01:00,2021-11-02,17:20:00,-1.60,48.23,35197,35250,35,Mouazé (35),,France,1,C,12484,11,OUI
5047172,f21d7e7d-3442-4016-9408-a7099d3620a1,2021-11-02T17:20:00+01:00,2021-11-02,17:20:00,-1.69,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.91,48.44,35308,35720,35,Mesnil-Roc’h (35),Communauté de communes Bretagne Romantique,France,1,B,38051,28,OUI
5047826,cbe6afec-7b6c-412b-bd01-a417630a056c,2021-11-02T17:30:00+01:00,2021-11-02,17:30:00,-1.62,48.08,35055,35135,35,Chantepie (35),Rennes Metropole,France,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.49,48.03,35069,35410,35,Châteaugiron (35),,France,1,C,12549,12,NON
5047856,69696719-95e3-40d7-9721-7658821de78a,2021-11-02T17:30:00+01:00,2021-11-02,17:30:00,-1.62,48.13,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.70,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,1,C,6484,11,NON
5048232,ae25b887-e5d9-405a-8ded-58b3726bf0ef,2021-11-02T17:30:00+01:00,2021-11-02,17:30:00,-1.60,48.11,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T18:10:00+01:00,2021-11-02,18:10:00,-1.90,48.40,35226,35720,35,Pleugueneuc (35),Communauté de communes Bretagne Romantique,France,1,C,44199,37,OUI
5048051,69696719-95e3-40d7-9721-7658821de78a,2021-11-02T17:40:00+01:00,2021-11-02,17:40:00,-1.62,48.13,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.70,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,1,B,6617,11,OUI
5048210,6d41c29b-c54a-4dd5-a8b6-645e8986f421,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.70,48.11,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T19:30:00+01:00,2021-11-02,19:30:00,-3.14,48.55,22225,22970,22,Ploumagoar (22),Communaute D'Agglomeration Guingamp Paimpol Agglomeration,France,1,C,128067,90,OUI
5023702,6cdc845b-0f09-44ff-b3fb-62f052327d05,2021-11-02T17:50:00+01:00,2021-11-02,17:50:00,-1.71,48.10,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T18:40:00+01:00,2021-11-02,18:40:00,-1.25,48.03,35350,35680,35,Vergéal (35),Vitre Communaute,France,1,B,44904,49,OUI
5047964,f591225a-4e13-4a63-a518-46dbcad29edd,2021-11-02T18:00:00+01:00,2021-11-02,18:00:00,-1.63,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T18:20:00+01:00,2021-11-02,18:20:00,-1.50,48.04,35069,35410,35,Châteaugiron (35),,France,1,C,11644,13,OUI
5047969,5040cbc7-dad0-46b1-ad75-6c24493669f5,2021-11-02T18:00:00+01:00,2021-11-02,18:00:00,-1.68,48.03,35206,35230,35,Noyal-Châtillon-sur-Seiche (35),Rennes Metropole,France,2021-11-02T18:20:00+01:00,2021-11-02,18:20:00,-1.66,47.93,35090,35320,35,Crevin (35),,France,1,B,13341,11,OUI
5047980,f70a12c8-f37d-4e6e-86c0-50f4309a78da,2021-11-02T18:00:00+01:00,2021-11-02,18:00:00,-1.69,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-02T18:40:00+01:00,2021-11-02,18:40:00,-1.92,48.56,35306,35430,35,Saint-Père (35),Saint-Malo Agglomeration,France,1,C,52330,38,OUI
5048052,1d46084a-66b7-45dd-a21b-12bb4adac8e0,2021-11-02T18:00:00+01:00,2021-11-02,18:00:00,-1.62,48.13,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T18:10:00+01:00,2021-11-02,18:10:00,-1.66,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,1,B,9375,12,OUI
5048168,74bdf3f8-e3b1-408e-b22f-a909e2b3e29f,2021-11-02T18:00:00+01:00,2021-11-02,18:00:00,-1.71,48.10,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T18:20:00+01:00,2021-11-02,18:20:00,-1.70,48.03,35066,35131,35,Chartres-de-Bretagne (35),Rennes Metropole,France,1,C,8829,11,OUI
5048227,f1739193-560e-4d0e-85d7-0d2431d1ecb6,2021-11-02T18:00:00+01:00,2021-11-02,18:00:00,-1.69,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-02T18:20:00+01:00,2021-11-02,18:20:00,-1.57,48.16,35334,35235,35,Thorigné-Fouillard (35),Rennes Metropole,France,1,B,10512,12,OUI
5023785,3d5f08cf-ec6a-4230-aa32-907064a6ccb0,2021-11-02T18:10:00+01:00,2021-11-02,18:10:00,-1.65,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-02T19:00:00+01:00,2021-11-02,19:00:00,-1.26,48.07,35338,35370,35,Torcé (35),Vitre Communaute,France,1,B,33234,40,OUI
5023896,76a0ac05-84f4-47ae-90a1-82c2b1477190,2021-11-02T18:20:00+01:00,2021-11-02,18:20:00,-1.69,48.14,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-02T18:50:00+01:00,2021-11-02,18:50:00,-1.65,48.04,35206,35230,35,Noyal-Châtillon-sur-Seiche (35),Rennes Metropole,France,1,C,20449,27,OUI
5048527,80927e14-6a2f-4bd5-a314-f5e60b88001e,2021-11-02T18:30:00+01:00,2021-11-02,18:30:00,-1.61,48.10,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2021-11-02T18:50:00+01:00,2021-11-02,18:50:00,-1.73,48.05,35047,35170,35,Bruz (35),Rennes Metropole,France,1,B,15211,14,OUI
5051774,4951eb46-1ebd-4418-a658-5511abbfcfeb,2021-11-03T06:10:00+01:00,2021-11-03,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-03T07:20:00+01:00,2021-11-03,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,OUI
5052300,0e20ebca-7c79-467a-a1df-47637e827a06,2021-11-03T06:50:00+01:00,2021-11-03,06:50:00,-1.69,47.97,35139,35890,35,Laillé (35),Rennes Metropole,France,2021-11-03T07:10:00+01:00,2021-11-03,07:10:00,-1.57,48.14,35334,35235,35,Thorigné-Fouillard (35),Rennes Metropole,France,1,B,24251,20,OUI
5052188,c3a846d8-54d1-4257-89a3-41668a0c9e86,2021-11-03T07:00:00+01:00,2021-11-03,07:00:00,-1.69,48.13,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2021-11-03T07:30:00+01:00,2021-11-03,07:30:00,-1.41,48.25,35253,35140,35,Saint-Aubin-du-Cormier (35),,France,1,B,27841,20,OUI
5052311,09d83e9e-f46a-4098-a9f4-5905192190a2,2021-11-03T07:00:00+01:00,2021-11-03,07:00:00,-1.84,48.07,35196,35310,35,Mordelles (35),Rennes Metropole,France,2021-11-03T07:40:00+01:00,2021-11-03,07:40:00,-2.38,47.91,56165,56800,56,Ploërmel (56),,France,1,B,50109,35,OUI
5052468,9fb5ad19-cf64-4733-9039-66533c8792ba,2021-11-03T07:00:00+01:00,2021-11-03,07:00:00,-1.70,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2021-11-03T08:00:00+01:00,2021-11-03,08:00:00,-2.53,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,C,77936,56,OUI
