journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_postalcode,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_postalcode,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
3785537,cdd5a70b-cf20-4601-90e3-66d75464732a,2020-11-02T08:10:00+01:00,2020-11-02,08:10:00,-1.63,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-02T08:40:00+01:00,2020-11-02,08:40:00,-1.20,48.11,35360,35500,35,Vitré (35),Vitre Communaute,France,1,B,35687,30,NON
3785852,2eab17e9-ec8d-4cbb-b35a-d7e71f3773d6,2020-11-02T11:30:00+01:00,2020-11-02,11:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-02T12:40:00+01:00,2020-11-02,12:40:00,-2.51,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,82360,62,NON
3786016,9b7c775c-9d44-441b-865c-cee49f01875e,2020-11-02T17:00:00+01:00,2020-11-02,17:00:00,-1.73,48.05,35047,35170,35,Bruz (35),Rennes Metropole,France,2020-11-02T17:50:00+01:00,2020-11-02,17:50:00,-1.20,48.35,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,58621,46,NON
3786074,307943e0-00f9-41cd-8ff5-173a0dda2ff3,2020-11-02T17:00:00+01:00,2020-11-02,17:00:00,-1.69,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-02T17:30:00+01:00,2020-11-02,17:30:00,-1.84,48.32,35337,35190,35,Tinténiac (35),,France,1,B,33088,26,NON
3786828,db1c9ac5-f039-4b8c-892d-d9c38f7b72e1,2020-11-03T05:30:00+01:00,2020-11-03,05:30:00,-1.65,48.11,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-03T07:00:00+01:00,2020-11-03,07:00:00,-1.61,47.20,44109,44000,44,Nantes (44),Nantes Metropole,France,1,B,112427,87,NON
3786839,b6a86141-caa7-445a-9af2-b6b6b80572cf,2020-11-03T06:00:00+01:00,2020-11-03,06:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-03T07:10:00+01:00,2020-11-03,07:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3786849,b6a86141-caa7-445a-9af2-b6b6b80572cf,2020-11-03T06:00:00+01:00,2020-11-03,06:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-03T07:10:00+01:00,2020-11-03,07:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3786883,59108f93-95be-4618-a0ed-eb32e14c4d52,2020-11-03T07:00:00+01:00,2020-11-03,07:00:00,-1.83,48.15,35275,35590,35,Saint-Gilles (35),Rennes Metropole,France,2020-11-03T07:30:00+01:00,2020-11-03,07:30:00,-1.62,48.10,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,1,B,23045,21,NON
3786932,f0103ba8-08c9-48d9-871b-1dfa4f4f7a28,2020-11-03T07:00:00+01:00,2020-11-03,07:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-03T08:10:00+01:00,2020-11-03,08:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3786961,eaee9783-7602-4ac3-a14e-64f20b20efbc,2020-11-03T07:00:00+01:00,2020-11-03,07:00:00,-1.75,48.03,35047,35170,35,Bruz (35),Rennes Metropole,France,2020-11-03T07:20:00+01:00,2020-11-03,07:20:00,-1.68,48.14,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,1,B,17874,19,NON
3787064,dbc08997-5a47-4005-b999-5ca85fe3dde4,2020-11-03T07:20:00+01:00,2020-11-03,07:20:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-03T08:30:00+01:00,2020-11-03,08:30:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97477,68,NON
3787276,9fb986eb-6030-4f20-8a0e-035bb355ae1e,2020-11-03T07:40:00+01:00,2020-11-03,07:40:00,-1.62,48.14,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2020-11-03T08:20:00+01:00,2020-11-03,08:20:00,-1.17,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,45966,33,NON
3787282,07d7e176-8776-4811-8c0c-cfad7fc511ed,2020-11-03T07:50:00+01:00,2020-11-03,07:50:00,-1.66,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-03T08:40:00+01:00,2020-11-03,08:40:00,-2.04,48.45,22050,22100,22,Dinan (22),Communaute D'Agglomeration Dinan Agglomeration,France,1,B,60442,49,NON
3787251,5d4cbc20-2a2f-4510-b013-9c0c7d5499cb,2020-11-03T08:00:00+01:00,2020-11-03,08:00:00,-1.62,48.11,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2020-11-03T08:20:00+01:00,2020-11-03,08:20:00,-1.49,47.95,35136,35150,35,Janzé (35),,France,1,B,25468,23,NON
3787304,c707f3e3-8a76-4fd6-8273-ed00c1d889af,2020-11-03T08:10:00+01:00,2020-11-03,08:10:00,-1.63,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-03T08:40:00+01:00,2020-11-03,08:40:00,-1.20,48.11,35360,35500,35,Vitré (35),Vitre Communaute,France,1,C,35687,30,NON
3787510,920c13a0-f389-4c40-a05d-b8206be6c243,2020-11-03T11:30:00+01:00,2020-11-03,11:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-03T12:40:00+01:00,2020-11-03,12:40:00,-2.51,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,82360,62,NON
3787678,81bc4cd7-6490-435f-9d74-377b55e7fbfd,2020-11-03T16:40:00+01:00,2020-11-03,16:40:00,-1.68,48.15,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2020-11-03T17:00:00+01:00,2020-11-03,17:00:00,-1.76,48.02,35047,35170,35,Bruz (35),Rennes Metropole,France,1,C,19699,20,NON
3787808,497b910a-bcb2-4069-b996-bb5bc5b89bcd,2020-11-03T17:00:00+01:00,2020-11-03,17:00:00,-1.73,48.05,35047,35170,35,Bruz (35),Rennes Metropole,France,2020-11-03T17:50:00+01:00,2020-11-03,17:50:00,-1.20,48.35,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,58621,46,NON
3787936,3ae72059-70f9-4b56-92d4-acca3b251ba2,2020-11-03T17:50:00+01:00,2020-11-03,17:50:00,-1.74,48.04,35047,35170,35,Bruz (35),Rennes Metropole,France,2020-11-03T18:00:00+01:00,2020-11-03,18:00:00,-1.67,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,1,C,10989,11,NON
3787951,3ae72059-70f9-4b56-92d4-acca3b251ba2,2020-11-03T17:50:00+01:00,2020-11-03,17:50:00,-1.74,48.04,35047,35170,35,Bruz (35),Rennes Metropole,France,2020-11-03T18:00:00+01:00,2020-11-03,18:00:00,-1.67,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,1,C,10989,11,NON
3788112,d9ebf289-0dd2-4dfd-854f-f808dbd37182,2020-11-03T20:50:00+01:00,2020-11-03,20:50:00,-1.69,48.13,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2020-11-03T21:10:00+01:00,2020-11-03,21:10:00,-1.84,48.32,35337,35190,35,Tinténiac (35),,France,1,B,25688,20,NON
3788399,37c5e550-2e62-45fd-af77-9a7a1b348a32,2020-11-04T06:10:00+01:00,2020-11-04,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T07:20:00+01:00,2020-11-04,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3788401,37c5e550-2e62-45fd-af77-9a7a1b348a32,2020-11-04T06:10:00+01:00,2020-11-04,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T07:20:00+01:00,2020-11-04,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3788404,37c5e550-2e62-45fd-af77-9a7a1b348a32,2020-11-04T06:10:00+01:00,2020-11-04,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T07:20:00+01:00,2020-11-04,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3788539,fde847ec-d334-47ea-a6b1-488e9dff0c31,2020-11-04T07:00:00+01:00,2020-11-04,07:00:00,-1.83,48.15,35275,35590,35,Saint-Gilles (35),Rennes Metropole,France,2020-11-04T07:30:00+01:00,2020-11-04,07:30:00,-1.62,48.10,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,1,C,23045,21,NON
3788616,dc6aed27-40dc-4e3d-9805-ab53a518b7ff,2020-11-04T07:00:00+01:00,2020-11-04,07:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T08:10:00+01:00,2020-11-04,08:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3788457,ab15a032-ef50-4bb7-8072-14263cd5a879,2020-11-04T07:20:00+01:00,2020-11-04,07:20:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T08:30:00+01:00,2020-11-04,08:30:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3788863,499e8717-5fbb-46bd-908c-35ecca28d7e2,2020-11-04T07:30:00+01:00,2020-11-04,07:30:00,-1.62,48.14,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2020-11-04T08:10:00+01:00,2020-11-04,08:10:00,-1.17,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,45966,33,NON
3788876,92d69e81-cccf-4341-b9e4-f9bf27dcc03d,2020-11-04T07:30:00+01:00,2020-11-04,07:30:00,-1.70,48.11,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T08:50:00+01:00,2020-11-04,08:50:00,-2.76,48.50,22278,22000,22,Saint-Brieuc (22),Saint-Brieuc Armor Agglomeration,France,1,B,96824,71,NON
3788749,c60c9113-55d0-42c5-bb0c-a7467be642ce,2020-11-04T07:50:00+01:00,2020-11-04,07:50:00,-1.66,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T08:40:00+01:00,2020-11-04,08:40:00,-2.04,48.45,22050,22100,22,Dinan (22),Communaute D'Agglomeration Dinan Agglomeration,France,1,B,60442,49,NON
3788703,a2d1fddd-5e51-4ca2-970d-72918b990ffc,2020-11-04T08:00:00+01:00,2020-11-04,08:00:00,-1.68,48.11,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T08:30:00+01:00,2020-11-04,08:30:00,-1.87,48.36,35265,35190,35,Saint-Domineuc (35),,France,1,B,31847,25,NON
3788936,bb6f26d5-b0e1-4061-9cfb-9b4585cc05cc,2020-11-04T11:30:00+01:00,2020-11-04,11:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T12:40:00+01:00,2020-11-04,12:40:00,-2.51,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,82360,62,NON
3789313,cb441596-9ea4-41ed-ab5d-9ff8d8515767,2020-11-04T17:50:00+01:00,2020-11-04,17:50:00,-1.64,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-04T18:10:00+01:00,2020-11-04,18:10:00,-1.48,47.95,35136,35150,35,Janzé (35),,France,1,B,23129,19,NON
3789416,efd1e700-5f7d-42dd-ae2d-121abfe7dffe,2020-11-04T20:50:00+01:00,2020-11-04,20:50:00,-1.69,48.13,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2020-11-04T21:10:00+01:00,2020-11-04,21:10:00,-1.84,48.33,35337,35190,35,Tinténiac (35),,France,1,B,26753,21,NON
3789481,eb9e30c6-ac80-4a42-b6c7-53cc0d5aaf8c,2020-11-05T05:30:00+01:00,2020-11-05,05:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-05T06:40:00+01:00,2020-11-05,06:40:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,B,97790,69,NON
3789799,1674d3aa-8771-4977-a588-7ffe76a70092,2020-11-05T06:40:00+01:00,2020-11-05,06:40:00,-1.82,48.15,35275,35590,35,Saint-Gilles (35),Rennes Metropole,France,2020-11-05T07:10:00+01:00,2020-11-05,07:10:00,-1.62,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,1,C,21954,21,NON
3789688,21c9662c-3085-4a58-998c-cf702e1781ab,2020-11-05T07:10:00+01:00,2020-11-05,07:10:00,-1.70,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-05T08:20:00+01:00,2020-11-05,08:20:00,-2.76,48.50,22278,22000,22,Saint-Brieuc (22),Saint-Brieuc Armor Agglomeration,France,1,B,97556,72,NON
3789772,21c9662c-3085-4a58-998c-cf702e1781ab,2020-11-05T07:10:00+01:00,2020-11-05,07:10:00,-1.70,48.12,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-05T08:20:00+01:00,2020-11-05,08:20:00,-2.76,48.50,22278,22000,22,Saint-Brieuc (22),Saint-Brieuc Armor Agglomeration,France,1,C,97556,72,NON
3789695,72bf723c-c2b8-43a7-8ce3-48541c8bf1b4,2020-11-05T07:20:00+01:00,2020-11-05,07:20:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-05T08:30:00+01:00,2020-11-05,08:30:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97477,68,NON
3789748,72bf723c-c2b8-43a7-8ce3-48541c8bf1b4,2020-11-05T07:20:00+01:00,2020-11-05,07:20:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-05T08:30:00+01:00,2020-11-05,08:30:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,B,97476,68,NON
3789783,72bf723c-c2b8-43a7-8ce3-48541c8bf1b4,2020-11-05T07:20:00+01:00,2020-11-05,07:20:00,-1.67,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-05T08:30:00+01:00,2020-11-05,08:30:00,-1.57,47.26,44109,44000,44,Nantes (44),Nantes Metropole,France,1,C,98899,71,NON
3789873,3cf19b12-8aa5-471c-918f-a396a73756b3,2020-11-05T07:50:00+01:00,2020-11-05,07:50:00,-1.69,48.09,35281,35136,35,Saint-Jacques-de-la-Lande (35),Rennes Metropole,France,2020-11-05T08:40:00+01:00,2020-11-05,08:40:00,-2.39,47.92,56165,56800,56,Ploërmel (56),,France,1,C,67651,52,NON
3790138,3802d553-4f04-489b-aa1c-c997967f3081,2020-11-05T07:50:00+01:00,2020-11-05,07:50:00,-1.62,48.14,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2020-11-05T08:20:00+01:00,2020-11-05,08:20:00,-1.18,48.34,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,45705,33,NON
3790234,24bcd6cb-8d7a-43c6-bb14-971f281b186e,2020-11-05T11:30:00+01:00,2020-11-05,11:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-05T12:40:00+01:00,2020-11-05,12:40:00,-2.51,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,82360,62,NON
3790494,a8ef763c-b6f2-45b5-b57f-cbffde590130,2020-11-05T17:00:00+01:00,2020-11-05,17:00:00,-1.74,48.04,35047,35170,35,Bruz (35),Rennes Metropole,France,2020-11-05T17:50:00+01:00,2020-11-05,17:50:00,-1.20,48.35,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,59368,47,NON
3790764,cffb44ce-0e24-4805-b6cd-c78bb87f8fa4,2020-11-05T17:50:00+01:00,2020-11-05,17:50:00,-1.64,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-05T18:10:00+01:00,2020-11-05,18:10:00,-1.48,47.95,35136,35150,35,Janzé (35),,France,1,B,23129,19,NON
3790898,f8a7590f-4942-46f3-9317-ddee24ed23ba,2020-11-05T20:40:00+01:00,2020-11-05,20:40:00,-1.69,48.13,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,2020-11-05T21:10:00+01:00,2020-11-05,21:10:00,-1.84,48.33,35337,35190,35,Tinténiac (35),,France,1,B,26753,21,NON
3790985,e272b52f-20cf-406d-9475-216110f60a2e,2020-11-06T06:10:00+01:00,2020-11-06,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-06T07:20:00+01:00,2020-11-06,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3791009,e272b52f-20cf-406d-9475-216110f60a2e,2020-11-06T06:10:00+01:00,2020-11-06,06:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-06T07:20:00+01:00,2020-11-06,07:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3791123,66c36ed6-940f-413a-9e6f-5a755158b5b2,2020-11-06T06:40:00+01:00,2020-11-06,06:40:00,-1.82,48.15,35275,35590,35,Saint-Gilles (35),Rennes Metropole,France,2020-11-06T07:10:00+01:00,2020-11-06,07:10:00,-1.62,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,1,C,21954,21,NON
3791201,33693ac3-cbdc-4e67-851a-6978e3af351a,2020-11-06T06:50:00+01:00,2020-11-06,06:50:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-06T08:00:00+01:00,2020-11-06,08:00:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3791429,ccccc5f6-526b-40e3-a85d-94f6c0ea3f32,2020-11-06T07:50:00+01:00,2020-11-06,07:50:00,-1.66,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-06T08:40:00+01:00,2020-11-06,08:40:00,-2.04,48.45,22050,22100,22,Dinan (22),Communaute D'Agglomeration Dinan Agglomeration,France,1,B,60442,49,NON
3791366,2e4ea3a2-f554-4df3-8048-f2aa1fda3231,2020-11-06T08:00:00+01:00,2020-11-06,08:00:00,-1.62,48.11,35051,35510,35,Cesson-Sévigné (35),Rennes Metropole,France,2020-11-06T08:20:00+01:00,2020-11-06,08:20:00,-1.49,47.95,35136,35150,35,Janzé (35),,France,1,B,25468,23,NON
3791423,a3ae57ee-e6b9-42b6-afa8-29abed23d189,2020-11-06T08:20:00+01:00,2020-11-06,08:20:00,-1.68,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-06T09:10:00+01:00,2020-11-06,09:10:00,-2.04,48.45,22050,22100,22,Dinan (22),Communaute D'Agglomeration Dinan Agglomeration,France,1,B,56079,49,NON
3791617,218e144b-bd9b-4434-aa24-b69e3e30c12a,2020-11-06T11:30:00+01:00,2020-11-06,11:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-06T12:40:00+01:00,2020-11-06,12:40:00,-2.51,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,82360,62,NON
3791688,5c28571f-0770-436a-bb90-468915dedacd,2020-11-06T15:10:00+01:00,2020-11-06,15:10:00,-1.70,48.11,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-06T16:10:00+01:00,2020-11-06,16:10:00,-1.99,48.62,35288,35400,35,Saint-Malo (35),Saint-Malo Agglomeration,France,1,C,66573,50,NON
3791806,8fe1852b-4520-4dfc-8ad2-0c7bf0cc030c,2020-11-06T17:00:00+01:00,2020-11-06,17:00:00,-1.74,48.04,35047,35170,35,Bruz (35),Rennes Metropole,France,2020-11-06T17:50:00+01:00,2020-11-06,17:50:00,-1.20,48.35,35115,35300,35,Fougères (35),Fougeres Agglomeration,France,1,C,59368,47,NON
3792474,ddd0e683-eacb-4ef7-99d6-72af91c33bba,2020-11-07T06:50:00+01:00,2020-11-07,06:50:00,-1.75,48.03,35047,35170,35,Bruz (35),Rennes Metropole,France,2020-11-07T07:10:00+01:00,2020-11-07,07:10:00,-1.68,48.14,35278,35760,35,Saint-Grégoire (35),Rennes Metropole,France,1,B,17874,19,NON
3792482,e7b7b701-cb41-4617-a886-d1ab1e1f967c,2020-11-07T07:50:00+01:00,2020-11-07,07:50:00,-1.66,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-07T08:40:00+01:00,2020-11-07,08:40:00,-2.04,48.45,22050,22100,22,Dinan (22),Communaute D'Agglomeration Dinan Agglomeration,France,1,C,60442,49,NON
3792498,6c8ba619-b0d8-4721-a5be-8ce119ba7349,2020-11-07T11:30:00+01:00,2020-11-07,11:30:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-07T12:40:00+01:00,2020-11-07,12:40:00,-2.51,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,82360,62,NON
3793191,9b687952-8974-4bd2-afc7-42c1af58e6b5,2020-11-09T03:20:00+01:00,2020-11-09,03:20:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-09T04:20:00+01:00,2020-11-09,04:20:00,-2.51,48.46,22093,22400,22,Lamballe-Armor (22),Communaute D'Agglomeration Lamballe Terre-Mer,France,1,B,82360,62,NON
3793402,7887a48f-2796-48c1-8fb4-ab96455a26c2,2020-11-09T06:40:00+01:00,2020-11-09,06:40:00,-1.82,48.15,35275,35590,35,Saint-Gilles (35),Rennes Metropole,France,2020-11-09T07:10:00+01:00,2020-11-09,07:10:00,-1.62,48.09,35238,35000,35,Rennes (35),Rennes Metropole,France,1,C,21954,21,NON
3793291,6ad4f4b8-01c5-40e8-84aa-7c0996f43850,2020-11-09T07:00:00+01:00,2020-11-09,07:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-09T08:10:00+01:00,2020-11-09,08:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3793383,6ad4f4b8-01c5-40e8-84aa-7c0996f43850,2020-11-09T07:00:00+01:00,2020-11-09,07:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-09T08:10:00+01:00,2020-11-09,08:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3793387,6ad4f4b8-01c5-40e8-84aa-7c0996f43850,2020-11-09T07:00:00+01:00,2020-11-09,07:00:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-09T08:10:00+01:00,2020-11-09,08:10:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97476,68,NON
3793285,d8f63818-e9c9-476d-8b51-e52623c132b0,2020-11-09T07:10:00+01:00,2020-11-09,07:10:00,-1.67,48.08,35238,35000,35,Rennes (35),Rennes Metropole,France,2020-11-09T08:20:00+01:00,2020-11-09,08:20:00,-1.58,47.26,44114,44700,44,Orvault (44),Nantes Metropole,France,1,C,97464,68,NON
